link,bedrooms,baths,floor area,condominium name,cctv,air conditioning,elevators,fire exits,gym,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,playground,swimming pool,building name,block and lot/unit/floor number,build (year),price conditions,available from,meeting room,fully furnished,balcony,alarm system,badminton court,basketball court,clubhouse,jogging path,subdivision name,bathrooms,land size,fully fenced,garage,car spaces,classification,rooms (total),driver's room,ensuite,terrace,maids room,entertainment room,storage room,wi-fi,carport,lanai,parks,secure parking,garden,price range,sqm range,attic,maid's room,powder room,open car spaces,shower rooms,sports facilities,function area,landscaped garden,multi-purpose lawn,volleyball court,open space,built-in wardrobes,tower name/number,function room,game room,lounge,deck,gazebo,business center,jacuzzi,meeting rooms,smoke detector,spa,parking lot,block and lot/unit number,broadband internet available,tennis court,unit/floor number,floor,bar,sky lounge,split-system heating,area address,pantry,column-free design,helipad,utility room,indoor pool,basement parking,drying area,fitness center,intercom,laundry area,daycare center,health club,remote garage,study room,central air conditioning,gymnasium,clinic,club house,indoor spa,multi-purpose hall,social hall,sauna,pond,gazebos,shops,billiards table,courtyard,pool bar,deposit / bond,total floors,open fireplace,floorboards,theater,outdoor spa,amphitheater,gas heating,hydronic heating,indoor tree house,pay tv access,library,study area,golf area,basement,ducted cooling,ducted vacuum system,fireplace,driver's quarter,floors total,block and lot,price,latitude,longitude,Perceived Safety Score,geometry,religion,religion_nearest_distance,general_establishments,general_establishments_nearest_distance,financial,financial_nearest_distance,vehicle_services,vehicle_services_nearest_distance,food,food_nearest_distance,night_life,night_life_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,service_providers,service_providers_nearest_distance,administrative_offices,administrative_offices_nearest_distance,specialized_stores,specialized_stores_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,recreational,recreational_nearest_distance,living_facilities,living_facilities_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/bachelor-s-1-bedroom-condominium-for-rent-near-air-167868418779.html,1,1.0,30.0,Fountain breeze,,,,1.0,,,,,,1.0,,,,,,,,,Yes,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,Lombos Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000,14.468547,121.011835,3.77,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,0,,1,327.3746158,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,4356.432149579986,,
https://www.lamudi.com.ph/a-semi-furnished-2-bedroom-plus-maid-s-room-condo-168637885162.html,2,2.0,47.0,Woodsville Viverde mansion,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,20/07/2023,,Semi,,,1.0,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,1.0,,50 sqm.,,1.0,,1.0,1.0,,1.0,,,,1.0,,Building 3,,,1.0,,,,,,,,,,,,6,,,,,"Edison avenue corner, west service road, Barangay Merville, Paranaque city",,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19500,14.499387,121.025633,2.08,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/4-bedrooms-house-and-lot-for-rent-in-better-living-16893310146.html,4,,300.0,,,,,,,,,,,1.0,,,,,,,,,No,,,,,,,Better Living Subdivision,3.0,375.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,14.482705,121.024909,2.08,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,4,915.6265601,1,757.0929292,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,3037.829585339223,,
https://www.lamudi.com.ph/spring-residences-2-bedroom-with-amenity-view.html,2,1.0,28.0,Spring Residences,,1.0,,1.0,,,1.0,,1.0,,,,,,,,05/05/2022,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1509,,,,,SPRING RESIDENCES,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,14.482705,121.024909,2.48,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,4,915.6265601,1,757.0929292,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,3037.829585339223,,
https://www.lamudi.com.ph/3br-penthouse-beach-view-in-azure-166079181525.html,3,2.0,65.47,Azure Urban Resort Residences,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,01/10/2022,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,Rio West,1.0,1.0,,,,,,,1.0,,1.0,,,,Penthouse 105,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,60000,14.469863,121.04211,3.56,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/for-rent-whole-building-brand-new-baclaran-area-wi-166684940774.html,100,100.0,1000.0,,,,,,,,,,,,,,,,,,,,No,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,14.529416,120.997102,3.77,POINT (13469335.782101782 1635026.0003730094),2,174.0765724,3,868.4011299,26,28.41198155,2,746.5123111,59,43.15884693,7,243.5317549,19,10.27693598,1,933.5344307,7,141.0475817,1,211.8312091,3,187.1225977,10,663.4221111,3,447.8134419,0,,0,,780.8928339,306.9219544,,339.9537579,464.1744363,528.8507988,927.5100365,286.0448592,933.5344307,746.970248,,370.8655138,489.1821236,211.8312091,891.6788478,6561.23519500215,,
https://www.lamudi.com.ph/2-bedroom-resort-type-condominium-for-rent-167559553255.html,2,1.0,74.0,Raya Garden Condominiums,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,04/02/2023,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,710,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20000,14.499387,121.025633,3.33,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/for-rent-affordable-furnished-condo-isabelle-garden-villas-in-paranaque.html,1,1.0,18.0,The Isabelle Garden Villas,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9th Floor,,,,," Isabelle Garden Villas, E Rodriguez Ave, Moonwalk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,14.492371,121.008496,2.91,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/for-rent-3-bedroom-penthouse-unit-and-parking-oak-166804223811.html,3,3.0,135.0,Oak Harbor Residences,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,Penthouse 02,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,160000,14.509206,120.985714,2.48,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/1-bedroom-bare-unit-19th-floor-with-city-view-for-rent-in-paranaque-city.html,1,1.0,30.0,Azure Urban Resort Residences,,,,,,,,,,1.0,1.0,1.0,,,,,,,No,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,Brand New,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,Bahamas,,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,19th,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,16000,14.469863,121.04211,4.17,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/montecarlo-condominium-167240003077.html,1,1.0,23.0,Montecarlo Condominium,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,Semi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000,14.468547,121.011835,2.48,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,0,,1,327.3746158,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,4356.432149579986,,
https://www.lamudi.com.ph/1-bedroom-condominium-unit-in-azure-urban-resort-residences.html,1,1.0,29.6,Azure Urban Resort Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,"25000 monthly rental but negotiable. Inclusive of association dues. Exclusive Meralco, Water and WiFi.",30/10/2018,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,25000-30000,,,,1.0,,1.0,,,1.0,1.0,,,,Boracay Tower,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,1010,,1.0,,,"Unit 1010, Boracay Tower, Azure Urban Resort Residences, Azure Urban Residences, Km, 16 West Service Road, Marcelo Ave, Parañaque, Paranaque, Manila, 1700",,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,20.0,,,1.0,,,,,,,,,,,,,,,,,25000,14.469863,121.04211,3.77,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/condo-for-rent-near-naia-and-bgc-raya-garden-166833664374.html,2,1.0,56.0,RAYA GARDEN,1.0,1.0,,,,,,,,,,1.0,,,,,13/11/2022,,Yes,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000,14.499387,121.025633,2.48,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/2-bedroom-brand-new-fully-furnished-penthouse-unit-for-rent.html,2,1.0,58.0,Azure Urban Resort Residences,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,20th floor,,,,,"16, West Service Road, Bicutan, Paranaque City",,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000,14.469863,121.04211,2.91,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/2br-condo-unit-for-rent-at-oak-harbor-residences-m-168507169172.html,2,2.0,100.0,Oak Harbor Residences,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14th Floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,14.509206,120.985714,3.33,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,6,601.8069678,0,,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,7643.622443648586,1.0,1.0
https://www.lamudi.com.ph/5-bedroom-house-and-lot-for-rent-in-b-f-homes-para-167991531316.html,5,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BF Homes Parañaque,3.0,350.0,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,14.4521766,121.0245799,3.95,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/condo-sharing-of-2-units-avida-towers-2-occupants-per-unit-total-4-occupants.html,1,1.0,20.0,,,1.0,,,,,,,,,,1.0,,Tower 4 3U 3V,,,23/04/2022,,,,1.0,,,,1.0,AVIDA TOWERS SUCAT,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Along Dr Arcadio Santos Avenue in front of SM SUCAT. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,12000,14.493719,120.984764,3.95,POINT (13467962.322224375 1630921.2756981861),2,422.9182699,1,343.2322955,5,377.8999443,3,353.5990634,11,593.426865,3,357.3284881,6,602.3785528,1,890.6330504,3,390.1505247,1,804.8924958,1,706.6963505,0,,0,,0,,0,,705.7497518,644.1134034,,646.3439221,706.6963505,806.1186949,343.2322955,847.5066705,890.6330504,,,458.5718093,659.0460704,804.8924958,,7594.914781321661,,
https://www.lamudi.com.ph/1-bedroom-condo-unit-for-rent-fully-furnished-near-naia-with-wifi-paranaque.html,1,1.0,26.0,Field Residences,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,10/03/2022,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,4,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,12000,14.493719,120.984764,3.77,POINT (13467962.322224375 1630921.2756981861),2,422.9182699,1,343.2322955,5,377.8999443,3,353.5990634,11,593.426865,3,357.3284881,6,602.3785528,1,890.6330504,3,390.1505247,1,804.8924958,1,706.6963505,0,,0,,0,,0,,705.7497518,644.1134034,,646.3439221,706.6963505,806.1186949,343.2322955,847.5066705,890.6330504,,,458.5718093,659.0460704,804.8924958,,7594.914781321661,,
https://www.lamudi.com.ph/2br-condo-unit-for-rent-at-raya-garden-condominium-168362018411.html,2,1.0,54.0,Raya Garden,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,14.499387,121.025633,3.77,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/2br-condo-unit-for-lease-at-raya-garden-condominiu-168717319886.html,2,1.0,54.0,Raya Garden Condominiums,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,Semi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,14.499387,121.025633,2.88,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,3127.41043440893,,
https://www.lamudi.com.ph/for-lease-newly-renovated-and-semi-furnished-two-2-168837552182.html,6,,300.0,,,,,,,,,,,1.0,,,,,,,03/07/2023,,Semi,1.0,,,,,,BF Homes Parañaque,4.0,341.0,1.0,1.0,4.0,,6.0,,,,,,,,,,,,,,341,,,,,,,,,,,1.0,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,14.4521766,121.0245799,2.88,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,2789.737666223643,,
https://www.lamudi.com.ph/2-bedroom-condo-for-rent-in-asteria-residences-par-166217983237.html,2,1.0,64.0,Asteria Residences,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,Yes,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,314,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,14.468547,121.011835,3.71,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,0,,1,327.3746158,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,4356.432149579986,,
https://www.lamudi.com.ph/3-bedroom-townhouse-near-airport-for-rent-at-concorde.html,3,,180.0,,,1.0,,,,,,,,1.0,,,,,,,,,No,,,,,,,Concorde,3.0,90.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,14.516398,120.989915,2.83,POINT (13468535.728921453 1633529.0106138194),3,663.1209058,10,471.3817809,10,488.7947476,3,605.7973306,92,451.8832541,0,,6,500.1246525,2,789.2450034,2,70.77318951,0,,2,794.244471,27,418.6084363,12,674.4005351,0,,1,860.0245705,810.4289065,,860.0245705,405.9794512,878.1056953,741.9918304,699.9246193,769.8228335,874.1356796,780.3909323,,749.19267,727.5387521,,750.9121427,7191.13922162694,,
https://www.lamudi.com.ph/newly-refurbished-167654791125.html,3,,750.0,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,3.0,426.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000,14.491803,121.038006,3.33,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,2,740.1355792,0,,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,1673.657046850016,,
https://www.lamudi.com.ph/for-rent-8-bedroom-house-in-multinational-village-166484814057.html,8,,500.0,,1.0,,,,,,,1.0,,1.0,,,,,,,03/10/2022,,No,1.0,,,,,,Multinational Village,7.0,500.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,14.492371,121.008496,2.48,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,4950.113586851061,,1.0
https://www.lamudi.com.ph/for-rent-2-bedroom-condominium-with-parking-and-wifi-inclusion-paranaque.html,2,1.0,48.0,Azure Urban Resort Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,25/05/2022,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,Rio East 215,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,215,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,70000.0,,,,,1.0,,,,,,,,,,,,,,,,35000,14.469863,121.04211,4.0,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
https://www.lamudi.com.ph/2-bedroom-condominium-with-balcony-at-azure-maldiv-166002853877.html,2,2.0,53.93,Azure Urban Resort Residences,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,30000,,,,,,,,1.0,1.0,,,1.0,1.0,MALDIVES 302,1.0,,,,,,,,,,,,,,302,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,30000,14.469863,121.04211,3.33,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,1009.6024910242764,2.0,2.0
