link,unit/floor number,car spaces,bedrooms,baths,floor area,floor,condominium name,available from,cctv,basement parking,elevators,fire exits,function room,gym,lobby,lounge,reception area,fire alarm,fire sprinkler system,24-hour security,garden,secure parking,swimming pool,classification,fully furnished,tower name/number,balcony,bar,maid's room,playground,laundry area,courtyard,badminton court,basketball court,jogging path,tennis court,area address,indoor pool,alarm system,broadband internet available,club house,fitness center,game room,multi-purpose hall,daycare center,building name,block and lot/unit/floor number,theater,landscaped garden,shower rooms,build (year),total floors,gymnasium,utility room,air conditioning,amphitheater,billiards table,built-in wardrobes,clinic,ensuite,entertainment room,floorboards,health club,indoor spa,indoor tree house,intercom,jacuzzi,maids room,meeting rooms,open fireplace,powder room,sky lounge,smoke detector,social hall,split-system heating,sauna,function area,open space,gazebos,spa,shops,carport,clubhouse,deck,fully fenced,gazebo,multi-purpose lawn,open car spaces,parking lot,parks,pool bar,sqm range,drying area,pond,study area,garage,price range,wi-fi,business center,subdivision name,bathrooms,land size,central air conditioning,study room,sports facilities,pay tv access,library,gas heating,helipad,block and lot/unit number,rooms (total),attic,driver's room,floors total,column-free design,driver's quarter,meeting room,pantry,hydronic heating,golf area,block and lot,remote garage,storage room,lanai,volleyball court,outdoor spa,price conditions,deposit / bond,terrace,fireplace,basement,ducted cooling,latitude,longitude,price,Perceived Safety Score,geometry,night_life,night_life_nearest_distance,financial,financial_nearest_distance,administrative_offices,administrative_offices_nearest_distance,food,food_nearest_distance,religion,religion_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,service_providers,service_providers_nearest_distance,general_establishments,general_establishments_nearest_distance,recreational,recreational_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services,vehicle_services_nearest_distance,specialized_stores,specialized_stores_nearest_distance,living_facilities,living_facilities_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805095560.html,3706,1.0,1.0,1.0,57.0,37th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,15109000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805096065.html,2611,1.0,1.0,1.0,58.0,26th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,14635000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805070028.html,3614,1.0,1.0,1.0,57.0,36th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,14891000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805093480.html,3214,1.0,1.0,1.0,57.0,32nd,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,14819000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/studio-condo-unit-for-sale-in-ortigas-east-ugong-p-170805068986.html,3515A,1.0,1.0,1.0,32.0,35th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,8279000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805065451.html,2307,1.0,1.0,1.0,56.0,23rd,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,14559000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-ortigas-east-ugong-pasi-170805106846.html,3211,1.0,2.0,2.0,89.0,32nd,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,22571000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805081057.html,2315,1.0,1.0,1.0,56.0,23rd,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,14345000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/studio-condo-unit-for-sale-in-ortigas-east-ugong-p-170805105273.html,3715A,1.0,1.0,1.0,32.0,37th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,8279000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-ortigas-east-ugong-pasi-170805103158.html,2409,1.0,2.0,2.0,89.0,24th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,22230000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-ortigas-east-ugong-pasi-170805087559.html,2712,1.0,2.0,2.0,89.0,27th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,22344000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805089467.html,1221,1.0,1.0,1.0,56.0,12th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,13988000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805094076.html,2715,1.0,1.0,1.0,56.0,27th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,14416000,3.24,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-east-ug-170805073965.html,3820,1.0,1.0,1.0,58.0,38th,Maple at Verdant Towers,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,15744000,3.45,POINT (13477737.175391441 1641182.2028005293),13,584.1728983,23,343.3050207,4,797.9546793,96,359.1046697,3,667.0905237,2,803.8380043,46,373.411523,7,562.0047234,3,867.4452378,7,441.6769311,3,609.8931739,0,,3,524.0343404,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830610998.html,36D,1.0,1.0,1.0,70.0,36th,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25087000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830614170.html,34I,1.0,1.0,1.0,70.0,34th,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25029000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830615892.html,29G,1.0,1.0,1.0,74.0,29th,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25047000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830619667.html,32F,1.0,1.0,1.0,74.0,32nd,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25072000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830620248.html,23G,1.0,1.0,1.0,74.0,23rd,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,24973000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830615047.html,31G,1.0,1.0,1.0,74.0,31st,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25065000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830618620.html,22F,1.0,1.0,1.0,74.0,22nd,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,24964000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-17083062153.html,39J,1.0,1.0,1.0,70.0,39th,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25426000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830622077.html,19F,1.0,1.0,1.0,74.0,19th,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,24939000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830622140.html,23J,1.0,1.0,1.0,70.0,23rd,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25276000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830625798.html,31D,1.0,1.0,1.0,70.0,31st,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25162000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830623695.html,37D,1.0,1.0,1.0,70.0,37th,Residences at The Galleon,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,25094000,3.45,POINT (13476301.376599189 1641277.4437794762),28,506.2759827,112,158.8675022,11,443.8272264,161,250.4047221,4,465.6334807,5,539.1085473,59,61.7588082,11,252.8097345,7,501.9033203,6,666.6628392,8,667.0836479,1,717.9344908,3,712.0505361,0,,0,,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
