link,building name,block and lot/unit/floor number,classification,fully furnished,floor area,land size,sqm range,air conditioning,alarm system,broadband internet available,elevators,fire exits,meeting room,reception area,wi-fi,24-hour security,cctv,central air conditioning,fire alarm,lobby,pantry,smoke detector,ensuite,function room,driver's quarter,helipad,unit/floor number,car spaces,bedrooms,baths,condominium name,available from,balcony,playground,secure parking,swimming pool,utility room,fitness center,gym,fire sprinkler system,shops,parking lot,tower name/number,club house,laundry area,lounge,drying area,clubhouse,jogging path,basketball court,sports facilities,intercom,maids room,powder room,function area,open space,shower rooms,tennis court,maid's room,open car spaces,price range,area address,built-in wardrobes,entertainment room,game room,jacuzzi,garden,basement parking,badminton court,carport,fully fenced,garage,landscaped garden,multi-purpose lawn,parks,floor,gymnasium,indoor pool,amphitheater,bar,billiards table,business center,clinic,floorboards,gas heating,health club,hydronic heating,indoor spa,indoor tree house,meeting rooms,multi-purpose hall,open fireplace,pay tv access,sauna,sky lounge,social hall,split-system heating,study room,theater,daycare center,courtyard,library,pond,gazebos,spa,study area,golf area,deck,gazebo,outdoor spa,pool bar,remote garage,bathrooms,driver's room,storage room,lanai,volleyball court,subdivision name,terrace,build (year),deposit / bond,rooms (total),floors total,price conditions,column-free design,total floors,basement,block and lot/unit number,attic,price,latitude,longitude,Perceived Safety Score,geometry,financial,financial_nearest_distance,administrative_offices,administrative_offices_nearest_distance,food,food_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,religion,religion_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,service_providers,service_providers_nearest_distance,night_life,night_life_nearest_distance,recreational,recreational_nearest_distance,vehicle_services,vehicle_services_nearest_distance,general_establishments,general_establishments_nearest_distance,living_facilities,living_facilities_nearest_distance,specialized_stores,specialized_stores_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,min_distance_to_fault_meters,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/2-bedroom-unit-in-the-sandstone-at-portico-near-bg-167936393318.html,,,,,87.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,2,3.0,Portico,,,,1.0,1.0,,,1.0,,,,Tower 1,,,,,,,,,,,,,,,,,,,"Oranbo Dr, Pasig",,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,14.575822,121.064324,3.19,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/studio-condo-unit-for-rent-in-kapitolyo-pasig-near-169979665030.html,,,,,19.86,,,,1.0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1,1.0,The Prime Condominium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000,14.569208,121.060157,4.53,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/awesome-corner-unit-at-the-grove-by-rockwell-2-bed-170805887694.html,,,,Yes,97.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,2,2.0,The Grove by Rockwell,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,Tower D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,14.582943,121.072573,4.41,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-condo-for-rent-in-the-sandstone-oranbo-pasig-r-168420019444.html,,,,Yes,56.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,1,1.0,Portico,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,"The Sandstone, Oranbo, Pasig",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,14.575822,121.064324,3.61,POINT (13476818.900911888 1640363.1221563343),107,169.4598283,9,227.2365549,196,32.62278745,23,113.8711434,4,99.68887524,7,419.1101268,75,44.32458322,7,153.2721445,7,222.3968321,11,59.65009655,7,294.2415022,5,244.9211702,1,283.2466168,0,,0,,552.6552322,606.1401542,,574.8799006,605.5585471,539.5969898,556.4147643,525.5510207,517.10731,274.9241784,283.2466168,459.8533908,628.9960602,,427.0103704,539.9145106106045,,
https://www.lamudi.com.ph/1-bedroom-condo-for-rent-at-st-francis-shangri-la-169981483227.html,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1,1.0,St. Francis Shangri-La Place,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,65000,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-rent-4-bedrooms-at-aic-gold-in-ortigas-center-16910537770.html,,,,Semi,181.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,4,4.0,AIC Gold Tower,31/07/2023,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,100000,14.583771,121.059675,3.44,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1-bedroom-condominium-unit-for-rent-at-the-grove-b-17077123200.html,,,,No,46.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,8th Floor,1.0,1,1.0,The Grove by Rockwell,04/05/2023,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,8th,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,14.582943,121.072573,3.61,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/tastefully-designed-1br-at-residences-at-westin-so-170262881683.html,,,,,77.57,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,9th floor,,1,1.0,Westin Residences at Sonata Place,15/12/2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,110000,14.583771,121.059675,4.53,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/1br-condo-for-rent-in-the-grove-by-rockwell-ugong-169716903862.html,,,,,68.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1,1.0,The Grove By Rockwell,,1.0,,1.0,1.0,,,1.0,,,1.0,Tower C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,14.582943,121.072573,4.53,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/2-bedroom-condo-unit-vimana-verde-near-capitol-commons-estancia-mall.html,,,,,72.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,2,1.0,2,2.0,Vimana Verde Residences,15/11/2021,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,50000,14.582943,121.072573,3.19,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/1br-condo-for-rent-in-the-vantage-at-kapitolyo-kap-16842004646.html,,,,Yes,49.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1,1.0,The Vantage At Kapitolyo,,1.0,,,1.0,,,1.0,,,,East Tower,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,14.569208,121.060157,3.64,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/for-rent-fully-furnished-1bedroom-in-lumiere-resid-170850300290.html,,,,Yes,28.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,36,1.0,1,1.0,Lumiere Residences,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000,14.565391,121.06934,3.61,POINT (13477377.279477706 1639163.3622991336),41,172.6810114,8,297.8617243,29,181.3616012,22,245.9739351,5,410.7638811,7,299.83543,30,114.4665212,2,717.4695738,1,455.4082923,3,479.3035413,6,130.6764825,4,185.2706608,1,790.2418793,2,218.0421234,0,,474.1929444,455.4082923,,680.6745008,753.0104648,680.9319385,624.8731006,643.7314098,762.9574819,565.452238,790.2418793,752.8443319,698.9696906,236.7322406,692.3694647,237.5648106557231,,
https://www.lamudi.com.ph/1-bedroom-condo-for-rent-in-the-st-francis-shangri-170151026484.html,,,,,59.5,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,47,,1,1.0,St. Francis Shangri-La Place,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,65000,14.583771,121.059675,3.05,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/3-bedroom-condo-unit-for-rent-in-pasig-one-oasis-f-168594600244.html,,,,Yes,46.18,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,4th floor,,3,2.0,One Oasis,18/08/2023,,,,1.0,,,1.0,1.0,,,Building C,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,14.583952,121.101245,3.61,POINT (13480928.927831467 1641298.2634131492),8,558.1865123,4,493.5218616,27,72.85895892,11,136.832985,4,90.44708705,5,416.9406901,10,28.04879815,3,583.5383894,0,,0,,3,341.0322753,2,434.419911,0,,0,,0,,503.2900126,,,546.9136324,751.5084153,724.7476963,589.2661473,646.0976946,734.4421634,,,516.1191189,677.7008312,,618.6913763,3315.474967700223,3.0,3.0
https://www.lamudi.com.ph/high-end-house-for-rent-in-valle-verde5-the-epitom-16901997339.html,,,,,380.0,417.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,4,,,01/05/2023,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,Valle Verde - Pasig,,,,,,,,,,,,180000,14.582943,121.072573,4.53,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/for-rent-1-bedroom-in-kasara-urban-resort-and-resi-169277748720.html,,,,No,30.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,Tower 2 9th Floor,,1,1.0,Kasara Urban Resort and Residences,23/08/2023,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,14.582943,121.072573,3.61,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/luxurious-1br-at-residences-at-westin-sonata-place-170262884176.html,,,,Yes,75.69,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,11th floor,,1,2.0,The Residences at Westin Sonata Place,15/12/2023,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,110000,14.583771,121.059675,4.53,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/for-lease-2-bedroom-unit-at-the-grove-by-rockwell-168118059863.html,,,,No,127.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,21st floor,1.0,2,2.0,The Grove By Rockwell,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,Tower A,,,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,90000,14.582943,121.072573,4.53,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/studio-condominium-unit-in-the-grove-by-rockwell-f-170070388687.html,,,,,22.0,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1,1.0,The Grove By Rockwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,14.582943,121.072573,3.19,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/for-rent-fully-furnished-2-br-unit-in-west-capitol-167971919634.html,,,,Yes,70.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,16th floor,,2,2.0,The Vantage at Kapitolyo,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57000,14.569208,121.060157,4.53,POINT (13476355.032593753 1639602.3820165403),64,450.5649153,6,274.0884066,164,21.54943088,23,386.4593629,1,989.1000139,4,373.4981221,65,222.6736741,5,597.6194,7,27.54861187,9,652.3326921,5,270.4234842,2,649.8050682,1,636.1756411,0,,0,,651.8028762,517.6144569,,668.3249604,691.3108726,590.3922434,806.1645277,641.6017925,728.5291856,853.373142,636.1756411,989.1000139,664.6725211,,723.3938555,849.7651019247795,,
https://www.lamudi.com.ph/3-bedroom-unit-for-rent-at-renaissance-condominium-170419009720.html,,,,No,228.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,2.0,3,3.0,Renaissance 1000,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,14.582943,121.072573,4.53,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/the-grove-tower-pasig-city-3br-condominium-unit-fo-170772133275.html,,,Resale,Semi,111.0,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,18,2.0,3,2.0,The Grove By Rockwell,07/02/2024,,1.0,,1.0,1.0,1.0,,,,,C,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,14.582943,121.072573,3.61,POINT (13477737.175391441 1641182.2028005293),23,343.3050207,4,797.9546793,96,359.1046697,7,562.0047234,3,667.0905237,2,803.8380043,46,373.411523,3,867.4452378,13,584.1728983,3,609.8931739,3,524.0343404,7,441.6769311,0,,0,,0,,677.536481,689.9517863,,856.5981447,872.9702833,783.0608689,668.376083,825.6054898,903.2348171,815.95399,,745.9306025,733.5094576,,737.3717021,204.803147464734,1.0,2.0
https://www.lamudi.com.ph/for-rent-sonata-private-residences-one-bedroom-uni-169652322891.html,,,,,36.0,,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,7,,1,1.0,Sonata Private Residences,01/09/2023,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000,14.583771,121.059675,3.61,POINT (13476301.376599189 1641277.4437794762),112,158.8675022,11,443.8272264,161,250.4047221,11,252.8097345,4,465.6334807,5,539.1085473,59,61.7588082,7,501.9033203,28,506.2759827,8,667.0836479,3,712.0505361,6,666.6628392,0,,0,,1,717.9344908,811.7967577,750.3220409,717.9344908,693.8821885,666.2953646,638.5666002,755.5524071,664.0273229,714.9784136,874.2813972,,787.1616581,528.0085776,,668.9141472,1222.7154337555496,,
https://www.lamudi.com.ph/one-bedroom-condo-unit-with-parking-for-rent-in-pr-170844503489.html,,,,No,37.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,3032,,1,1.0,Prisma Residences,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,14.565391,121.06934,3.94,POINT (13477377.279477706 1639163.3622991336),41,172.6810114,8,297.8617243,29,181.3616012,22,245.9739351,5,410.7638811,7,299.83543,30,114.4665212,2,717.4695738,1,455.4082923,3,479.3035413,6,130.6764825,4,185.2706608,1,790.2418793,2,218.0421234,0,,474.1929444,455.4082923,,680.6745008,753.0104648,680.9319385,624.8731006,643.7314098,762.9574819,565.452238,790.2418793,752.8443319,698.9696906,236.7322406,692.3694647,237.5648106557231,,
https://www.lamudi.com.ph/2-bedroom-condo-unit-with-parking-for-rent-in-pasi-168594497935.html,,,,Yes,30.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,2nd Floor,1.0,2,1.0,Sorrento Oasis,21/06/2023,,,1.0,1.0,,,1.0,1.0,,,Building  J,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000,14.588464,121.089097,3.94,POINT (13479576.61865731 1641817.264452935),18,230.6418051,7,15.10910319,43,21.39271696,21,69.79824544,2,290.596572,2,893.4724132,13,161.6499881,4,492.8608785,3,434.2840689,2,167.0236547,0,,1,975.3184733,1,237.3571457,3,465.7232481,0,,,555.1709286,,340.0952516,911.9284594,578.2206426,975.3184733,493.912889,709.7875879,276.4280377,237.3571457,361.9349747,413.1265209,569.5685364,562.1119737,1888.8795055249443,2.0,2.0
